ensembl_id,start,end,length,id
ENSRNOG00000058673,52962206,52969282,7077,29263
ENSRNOG00000058674,11721861,11723962,2102,29264
ENSRNOG00000058675,22340574,22351622,11049,29265
ENSRNOG00000058676,148066062,148066536,475,29266
ENSRNOG00000058677,45555077,45560943,5867,29267
ENSRNOG00000058678,4964125,4966710,2586,29268
ENSRNOG00000058679,2864241,2864334,94,29269
ENSRNOG00000058680,183542213,183542313,101,29270
ENSRNOG00000058681,44351951,44456554,104604,29271
ENSRNOG00000058682,117942066,117942228,163,29272
ENSRNOG00000058683,14045726,14046536,811,29273
ENSRNOG00000058684,32761859,32762151,293,29274
ENSRNOG00000058685,138456617,138456747,131,29275
ENSRNOG00000058686,103575987,103583755,7769,29276
ENSRNOG00000058687,2143631,2143763,133,29277
ENSRNOG00000058688,61116674,61122664,5991,29278
ENSRNOG00000058689,4092815,4092909,95,29279
ENSRNOG00000058690,109331415,109335516,4102,29280
ENSRNOG00000058691,107799813,107799936,124,29281
ENSRNOG00000058692,50808923,50846965,38043,29282
ENSRNOG00000058693,149666567,149707932,41366,29283
ENSRNOG00000058694,143932739,143946466,13728,29284
ENSRNOG00000058695,163612518,163613120,603,29285
ENSRNOG00000058696,251534535,251534744,210,29286
ENSRNOG00000058697,45213228,45217455,4228,29287
ENSRNOG00000058698,24516617,24520582,3966,29288
ENSRNOG00000058699,43657685,43658990,1306,29289
ENSRNOG00000058700,259883620,259883750,131,29290
ENSRNOG00000058701,195072307,195072378,72,29291
ENSRNOG00000058702,79317013,79317143,131,29292
ENSRNOG00000058703,14960947,14961066,120,29293
ENSRNOG00000058704,95643236,95643297,62,29294
ENSRNOG00000058705,53046126,53049565,3440,29295
ENSRNOG00000058706,110455601,110455729,129,29296
ENSRNOG00000058707,97969610,97969736,127,29297
ENSRNOG00000058708,24545245,24545377,133,29298
ENSRNOG00000058709,45960384,45960742,359,29299
ENSRNOG00000058710,73867554,73868780,1227,29300
ENSRNOG00000058711,80630199,80633309,3111,29301
ENSRNOG00000058712,62484968,62485074,107,29302
ENSRNOG00000058713,13149951,13150056,106,29303
ENSRNOG00000058714,163349125,163354976,5852,29304
ENSRNOG00000058715,116700940,116701018,79,29305
ENSRNOG00000058716,46296206,46297243,1038,29306
ENSRNOG00000058717,81845041,81845141,101,29307
ENSRNOG00000058718,79299671,79301095,1425,29308
ENSRNOG00000058719,102508056,102510007,1952,29309
ENSRNOG00000058720,64195216,64225695,30480,29310
ENSRNOG00000058721,81722541,81729594,7054,29311
ENSRNOG00000058722,83213829,83213949,121,29312
ENSRNOG00000058723,264523448,264523579,132,29313
ENSRNOG00000058724,17606001,17616170,10170,29314
ENSRNOG00000058725,91132967,91133119,153,29315
ENSRNOG00000058726,171242108,171243708,1601,29316
ENSRNOG00000058727,184915247,184917462,2216,29317
ENSRNOG00000058728,112035707,112035813,107,29318
ENSRNOG00000058729,237871792,237871919,128,29319
ENSRNOG00000058730,78940218,78944961,4744,29320
ENSRNOG00000058731,154627147,154627245,99,29321
ENSRNOG00000058732,26782480,26782585,106,29322
ENSRNOG00000058733,104669672,104801045,131374,29323
ENSRNOG00000058734,151043562,151043692,131,29324
ENSRNOG00000058735,129441331,129443023,1693,29325
ENSRNOG00000058736,273967791,273969897,2107,29326
ENSRNOG00000058737,117306194,117306261,68,29327
ENSRNOG00000058738,103636333,103636632,300,29328
ENSRNOG00000058739,4635898,4644570,8673,29329
ENSRNOG00000058740,37594174,37594253,80,29330
ENSRNOG00000058741,143530768,143530905,138,29331
ENSRNOG00000058742,26636334,26707571,71238,29332
ENSRNOG00000058743,74088776,74088915,140,29333
ENSRNOG00000058744,28346724,28348558,1835,29334
ENSRNOG00000058745,5039353,5039458,106,29335
ENSRNOG00000058746,133792390,133792482,93,29336
ENSRNOG00000058747,11402446,11402540,95,29337
ENSRNOG00000058748,77927293,77928228,936,29338
ENSRNOG00000058749,73526186,73526463,278,29339
ENSRNOG00000058750,30222701,30268990,46290,29340
ENSRNOG00000058751,2164012,2164278,267,29341
ENSRNOG00000058752,64936692,64952687,15996,29342
ENSRNOG00000058753,139523337,139524186,850,29343
ENSRNOG00000058754,43429114,43429219,106,29344
ENSRNOG00000058755,112995568,113023532,27965,29345
ENSRNOG00000058756,20263005,20263108,104,29346
ENSRNOG00000058757,125335424,125335552,129,29347
ENSRNOG00000058758,166822620,166823554,935,29348
ENSRNOG00000058759,13644460,13644577,118,29349
ENSRNOG00000058760,22784762,22785839,1078,29350
ENSRNOG00000058761,58320362,58324134,3773,29351
ENSRNOG00000058762,44458092,44459012,921,29352
ENSRNOG00000058763,119811286,119811392,107,29353
ENSRNOG00000058764,54485320,54497686,12367,29354
ENSRNOG00000058765,125567172,125571486,4315,29355
ENSRNOG00000058766,100347742,100348760,1019,29356
ENSRNOG00000058767,94987645,94987897,253,29357
ENSRNOG00000058768,101178795,101178911,117,29358
ENSRNOG00000058769,81053871,81053976,106,29359
ENSRNOG00000058770,218295949,218296080,132,29360
ENSRNOG00000058771,107754660,107754766,107,29361
ENSRNOG00000058772,19151129,19151235,107,29362
ENSRNOG00000058773,142457504,142457793,290,29363
ENSRNOG00000058774,131609591,131639456,29866,29364
ENSRNOG00000058775,165169065,165195489,26425,29365
ENSRNOG00000058776,1736377,1737362,986,29366
ENSRNOG00000058777,109420186,109424346,4161,29367
ENSRNOG00000058778,62674435,62677678,3244,29368
ENSRNOG00000058779,96302088,96302159,72,29369
ENSRNOG00000058780,87448692,87453785,5094,29370
ENSRNOG00000058781,62657105,62667138,10034,29371
ENSRNOG00000058782,73161632,73162570,939,29372
ENSRNOG00000058783,284597,285082,486,29373
ENSRNOG00000058784,3170034,3199279,29246,29374
ENSRNOG00000058785,114800900,114807204,6305,29375
ENSRNOG00000058786,235917341,235918613,1273,29376
ENSRNOG00000058787,29648911,29652711,3801,29377
ENSRNOG00000058788,86964895,86965006,112,29378
ENSRNOG00000058789,36724026,36724278,253,29379
ENSRNOG00000058790,57345577,57392113,46537,29380
ENSRNOG00000058791,22247556,22253957,6402,29381
ENSRNOG00000058792,71442934,71443058,125,29382
ENSRNOG00000058793,34939517,34945317,5801,29383
ENSRNOG00000058794,69954506,69954675,170,29384
ENSRNOG00000058795,172369888,172373909,4022,29385
ENSRNOG00000058796,3132607,3135094,2488,29386
ENSRNOG00000058797,89462596,89462722,127,29387
ENSRNOG00000058798,21558969,21559240,272,29388
ENSRNOG00000058799,91479996,91511426,31431,29389
ENSRNOG00000058800,114211,114538,328,29390
ENSRNOG00000058801,45386101,45386258,158,29391
ENSRNOG00000058802,10355839,10355959,121,29392
ENSRNOG00000058803,56872995,56873072,78,29393
ENSRNOG00000058804,33547670,33547812,143,29394
ENSRNOG00000058805,101698096,101724923,26828,29395
ENSRNOG00000058806,53529428,53529559,132,29396
ENSRNOG00000058807,175713446,175713557,112,29397
ENSRNOG00000058808,1115869,1115990,122,29398
ENSRNOG00000058809,43628182,43629120,939,29399
ENSRNOG00000058810,71275029,71275155,127,29400
ENSRNOG00000058811,70657661,70657764,104,29401
ENSRNOG00000058812,142590588,142592307,1720,29402
ENSRNOG00000058813,75106664,75106823,160,29403
ENSRNOG00000058814,109632917,109633196,280,29404
ENSRNOG00000058815,62232188,62248599,16412,29405
ENSRNOG00000058816,185441302,185441371,70,29406
ENSRNOG00000058817,115337852,115338134,283,29407
ENSRNOG00000058818,51104924,51115296,10373,29408
ENSRNOG00000058819,40400531,40406052,5522,29409
ENSRNOG00000058820,156210002,156210940,939,29410
ENSRNOG00000058821,117767077,117767772,696,29411
ENSRNOG00000058822,111770168,111779063,8896,29412
ENSRNOG00000058823,20841816,20841942,127,29413
ENSRNOG00000058824,141320809,141321108,300,29414
ENSRNOG00000058825,194917277,194917369,93,29415
ENSRNOG00000058826,270022289,270022584,296,29416
ENSRNOG00000058827,8952572,8956276,3705,29417
ENSRNOG00000058828,13284667,13284782,116,29418
ENSRNOG00000058829,1758372,1758996,625,29419
ENSRNOG00000058830,79316241,79317847,1607,29420
ENSRNOG00000058831,121553310,121553386,77,29421
ENSRNOG00000058832,53271499,53290608,19110,29422
ENSRNOG00000058833,30775613,30776766,1154,29423
ENSRNOG00000058834,142405310,142407701,2392,29424
ENSRNOG00000058835,163446932,163447272,341,29425
ENSRNOG00000058836,148628061,148629094,1034,29426
ENSRNOG00000058837,105918276,105919602,1327,29427
ENSRNOG00000058838,88403643,88403775,133,29428
ENSRNOG00000058839,150565948,150610745,44798,29429
ENSRNOG00000058840,824979,825067,89,29430
ENSRNOG00000058841,136182006,136185651,3646,29431
ENSRNOG00000058842,219964429,220005068,40640,29432
ENSRNOG00000058843,124924315,124928910,4596,29433
ENSRNOG00000058844,44103775,44103873,99,29434
ENSRNOG00000058845,122881326,122889272,7947,29435
ENSRNOG00000058846,122,427,306,29436
ENSRNOG00000058847,52051267,52061809,10543,29437
ENSRNOG00000058848,194937070,194937161,92,29438
ENSRNOG00000058849,147706293,147710334,4042,29439
ENSRNOG00000058850,51790451,51792002,1552,29440
ENSRNOG00000058851,101369796,101369922,127,29441
ENSRNOG00000058852,3159469,3160066,598,29442
ENSRNOG00000058853,126222097,126223761,1665,29443
ENSRNOG00000058854,114215507,114218770,3264,29444
ENSRNOG00000058855,82267315,82267694,380,29445
ENSRNOG00000058856,25613831,25617361,3531,29446
ENSRNOG00000058857,127334945,127335922,978,29447
ENSRNOG00000058858,40696244,40696349,106,29448
ENSRNOG00000058859,39754646,39757204,2559,29449
ENSRNOG00000058860,139992579,139998730,6152,29450
ENSRNOG00000058861,82839765,82845799,6035,29451
ENSRNOG00000058862,4730990,4772154,41165,29452
ENSRNOG00000058863,28810516,28810886,371,29453
ENSRNOG00000058864,19705246,19708093,2848,29454
ENSRNOG00000058865,81606690,81606821,132,29455
ENSRNOG00000058866,82037977,82156617,118641,29456
ENSRNOG00000058867,85330140,85330269,130,29457
ENSRNOG00000058868,38289288,38289589,302,29458
ENSRNOG00000058869,250987654,250988034,381,29459
ENSRNOG00000058870,126283873,126323799,39927,29460
ENSRNOG00000058871,108466673,108471032,4360,29461
ENSRNOG00000058872,85366224,85366371,148,29462
ENSRNOG00000058873,104290544,104301287,10744,29463
ENSRNOG00000058874,139421055,139421337,283,29464
ENSRNOG00000058875,100454178,100454281,104,29465
ENSRNOG00000058876,3198219,3246217,47999,29466
ENSRNOG00000058877,54829620,54830081,462,29467
ENSRNOG00000058878,82036597,82036889,293,29468
ENSRNOG00000058879,56323235,56323500,266,29469
ENSRNOG00000058880,61217654,61218324,671,29470
ENSRNOG00000058881,66499188,66499332,145,29471
ENSRNOG00000058882,156452818,156456035,3218,29472
ENSRNOG00000058883,90787787,90806126,18340,29473
ENSRNOG00000058884,7546652,7546775,124,29474
ENSRNOG00000058885,173654953,173655009,57,29475
ENSRNOG00000058886,23257915,23258315,401,29476
ENSRNOG00000058887,27433751,27433812,62,29477
ENSRNOG00000058888,12870473,12870842,370,29478
ENSRNOG00000058889,251058114,251058291,178,29479
ENSRNOG00000058890,103203719,103203774,56,29480
ENSRNOG00000058891,43844937,43862131,17195,29481
ENSRNOG00000058892,48210981,48212051,1071,29482
ENSRNOG00000058893,72259156,72260789,1634,29483
ENSRNOG00000058894,103457254,103457654,401,29484
ENSRNOG00000058895,12876620,12876719,100,29485
ENSRNOG00000058896,30630902,30631054,153,29486
ENSRNOG00000058897,1252638,1252732,95,29487
ENSRNOG00000058898,79323408,79408833,85426,29488
ENSRNOG00000058899,48928263,48928334,72,29489
ENSRNOG00000058900,29356963,29454820,97858,29490
ENSRNOG00000058901,39500352,39500482,131,29491
ENSRNOG00000058902,86922953,86929588,6636,29492
ENSRNOG00000058903,47265107,47269083,3977,29493
ENSRNOG00000058904,112154759,112159458,4700,29494
ENSRNOG00000058905,177714416,177714545,130,29495
ENSRNOG00000058906,72810545,72859161,48617,29496
ENSRNOG00000058907,94485104,94493956,8853,29497
ENSRNOG00000058908,37500017,37502237,2221,29498
ENSRNOG00000058909,64018125,64090021,71897,29499
ENSRNOG00000058910,117143597,117143689,93,29500
ENSRNOG00000058911,80164718,80165208,491,29501
ENSRNOG00000058912,7330250,7361559,31310,29502
ENSRNOG00000058913,144947023,144947154,132,29503
ENSRNOG00000058914,122700854,122709935,9082,29504
ENSRNOG00000058915,93353943,93354013,71,29505
ENSRNOG00000058916,140383397,140397179,13783,29506
ENSRNOG00000058917,89737305,89737490,186,29507
ENSRNOG00000058918,54639346,54641625,2280,29508
ENSRNOG00000058919,40085072,40085170,99,29509
ENSRNOG00000058920,136279496,136304095,24600,29510
ENSRNOG00000058921,17556118,17592710,36593,29511
ENSRNOG00000058922,30751931,30770391,18461,29512
ENSRNOG00000058923,55308564,55341195,32632,29513
ENSRNOG00000058924,25941384,25941490,107,29514
ENSRNOG00000058925,30051863,30051952,90,29515
ENSRNOG00000058926,71388275,71398583,10309,29516
ENSRNOG00000058927,255871296,255871394,99,29517
ENSRNOG00000058928,49365716,49365981,266,29518
ENSRNOG00000058929,78079539,78079678,140,29519
ENSRNOG00000058930,53255555,53271927,16373,29520
ENSRNOG00000058931,280297823,280299238,1416,29521
ENSRNOG00000058932,44047592,44068003,20412,29522
ENSRNOG00000058933,161519208,161527504,8297,29523
ENSRNOG00000058934,25546110,25546434,325,29524
ENSRNOG00000058935,7500401,7501512,1112,29525
ENSRNOG00000058936,65611997,65612105,109,29526
ENSRNOG00000058937,65010320,65011966,1647,29527
ENSRNOG00000058938,116715755,116730061,14307,29528
ENSRNOG00000058939,56424164,56426012,1849,29529
ENSRNOG00000058940,69046514,69079332,32819,29530
ENSRNOG00000058941,1358515,1359248,734,29531
ENSRNOG00000058942,33175778,33175921,144,29532
ENSRNOG00000058943,13553010,13553963,954,29533
ENSRNOG00000058944,154849408,154849539,132,29534
ENSRNOG00000058945,113190791,113190924,134,29535
ENSRNOG00000058946,190917865,190918000,136,29536
ENSRNOG00000058947,126637070,126637319,250,29537
ENSRNOG00000058948,64345234,64345507,274,29538
ENSRNOG00000058949,26257242,26264850,7609,29539
ENSRNOG00000058950,78586223,78586558,336,29540
ENSRNOG00000058951,155110108,155123523,13416,29541
ENSRNOG00000058952,35151370,35154679,3310,29542
ENSRNOG00000058953,113,418,306,29543
ENSRNOG00000058954,36581192,36633445,52254,29544
ENSRNOG00000058955,42877462,42878865,1404,29545
ENSRNOG00000058956,129216152,129217058,907,29546
ENSRNOG00000058957,78134018,78134947,930,29547
ENSRNOG00000058958,31643273,31643379,107,29548
ENSRNOG00000058959,105847361,105852725,5365,29549
ENSRNOG00000058960,36690871,36691657,787,29550
ENSRNOG00000058961,60656389,60656523,135,29551
ENSRNOG00000058962,2605380,2605587,208,29552
ENSRNOG00000058963,105732352,105732473,122,29553
ENSRNOG00000058964,17842423,17842520,98,29554
ENSRNOG00000058965,239841629,239841728,100,29555
ENSRNOG00000058966,211233167,211233296,130,29556
ENSRNOG00000058967,174774294,174774400,107,29557
ENSRNOG00000058968,41155172,41157066,1895,29558
ENSRNOG00000058969,164201029,164201135,107,29559
ENSRNOG00000058970,111458178,111458294,117,29560
ENSRNOG00000058971,133778119,133778199,81,29561
ENSRNOG00000058972,152670075,152670217,143,29562
ENSRNOG00000058973,29012007,29163134,151128,29563
ENSRNOG00000058974,106780725,106780856,132,29564
ENSRNOG00000058975,22212132,22294402,82271,29565
ENSRNOG00000058976,14668316,14670595,2280,29566
ENSRNOG00000058977,62481249,62481322,74,29567
ENSRNOG00000058978,43872728,43873681,954,29568
ENSRNOG00000058979,711679,711812,134,29569
ENSRNOG00000058980,21955721,21957728,2008,29570
ENSRNOG00000058981,26569042,26569175,134,29571
ENSRNOG00000058982,71012276,71012860,585,29572
ENSRNOG00000058983,175701280,175709465,8186,29573
ENSRNOG00000058984,14136883,14137907,1025,29574
ENSRNOG00000058985,109802204,109802507,304,29575
ENSRNOG00000058986,64463802,64463914,113,29576
ENSRNOG00000058987,4900092,4901178,1087,29577
ENSRNOG00000058988,87890266,87891285,1020,29578
ENSRNOG00000058989,56732566,56746083,13518,29579
ENSRNOG00000058990,135259637,135268350,8714,29580
ENSRNOG00000058991,108798823,108799128,306,29581
ENSRNOG00000058992,13276068,13276492,425,29582
ENSRNOG00000058993,164042258,164051812,9555,29583
ENSRNOG00000058994,88328061,88328969,909,29584
ENSRNOG00000058995,2478715,2478826,112,29585
ENSRNOG00000058996,29384632,29388394,3763,29586
ENSRNOG00000058997,42838790,42839713,924,29587
ENSRNOG00000058998,1160579,1160668,90,29588
ENSRNOG00000058999,108624337,108641847,17511,29589
ENSRNOG00000059000,15590810,15590920,111,29590
ENSRNOG00000059001,30440677,30441674,998,29591
ENSRNOG00000059002,166259188,166262839,3652,29592
ENSRNOG00000059003,38819217,38819321,105,29593
ENSRNOG00000059004,240904053,240904174,122,29594
ENSRNOG00000059005,33514042,33518165,4124,29595
ENSRNOG00000059006,159560292,159578456,18165,29596
ENSRNOG00000059007,102665529,102666188,660,29597
ENSRNOG00000059008,85301875,85330397,28523,29598
ENSRNOG00000059009,133108524,133114397,5874,29599
ENSRNOG00000059010,1959610,1998102,38493,29600
ENSRNOG00000059011,45861187,45866076,4890,29601
ENSRNOG00000059012,266791402,266791507,106,29602
ENSRNOG00000059013,77413672,77446624,32953,29603
ENSRNOG00000059014,208477358,208501334,23977,29604
ENSRNOG00000059015,120176530,120230420,53891,29605
ENSRNOG00000059016,48852827,48928372,75546,29606
ENSRNOG00000059017,65743892,65745038,1147,29607
ENSRNOG00000059018,18452,18604,153,29608
ENSRNOG00000059019,25082056,25082866,811,29609
ENSRNOG00000059020,73297430,73326615,29186,29610
ENSRNOG00000059021,46962119,46962386,268,29611
ENSRNOG00000059022,30785248,30785820,573,29612
ENSRNOG00000059023,116935901,116936041,141,29613
ENSRNOG00000059024,122612671,122612803,133,29614
ENSRNOG00000059025,120085133,120103352,18220,29615
ENSRNOG00000059026,14838142,14838879,738,29616
ENSRNOG00000059027,167672812,167673926,1115,29617
ENSRNOG00000059028,14791403,14792624,1222,29618
ENSRNOG00000059029,84841607,84841710,104,29619
ENSRNOG00000059030,59230764,59230870,107,29620
ENSRNOG00000059031,34622466,34622763,298,29621
ENSRNOG00000059032,9848303,9849453,1151,29622
ENSRNOG00000059033,24034160,24045352,11193,29623
ENSRNOG00000059034,12839976,12840104,129,29624
ENSRNOG00000059035,49568676,49568820,145,29625
ENSRNOG00000059036,93195826,93218443,22618,29626
ENSRNOG00000059037,24672123,24673134,1012,29627
ENSRNOG00000059038,50805260,50805358,99,29628
ENSRNOG00000059039,69760812,69760946,135,29629
ENSRNOG00000059040,93368812,93368912,101,29630
ENSRNOG00000059041,69896213,69903782,7570,29631
ENSRNOG00000059042,2145795,2145878,84,29632
ENSRNOG00000059043,150686638,150749827,63190,29633
ENSRNOG00000059044,30789965,30790683,719,29634
ENSRNOG00000059045,104069768,104069894,127,29635
ENSRNOG00000059046,17051079,17051182,104,29636
ENSRNOG00000059047,96373082,96378224,5143,29637
ENSRNOG00000059048,74989602,74989705,104,29638
ENSRNOG00000059049,51294109,51294202,94,29639
ENSRNOG00000059050,42967295,42971208,3914,29640
ENSRNOG00000059051,257475989,257476114,126,29641
ENSRNOG00000059052,85194296,85196454,2159,29642
ENSRNOG00000059053,116003671,116003979,309,29643
ENSRNOG00000059054,53395240,53396366,1127,29644
ENSRNOG00000059055,76748067,76753902,5836,29645
ENSRNOG00000059056,85852471,85857989,5519,29646
ENSRNOG00000059057,10570314,10661528,91215,29647
ENSRNOG00000059058,71835299,71837498,2200,29648
ENSRNOG00000059059,58506151,58534211,28061,29649
ENSRNOG00000059060,80898220,80898351,132,29650
ENSRNOG00000059061,84935486,84937725,2240,29651
ENSRNOG00000059062,78666594,78666703,110,29652
ENSRNOG00000059063,141576443,141578710,2268,29653
ENSRNOG00000059064,24746725,24749206,2482,29654
ENSRNOG00000059065,7026802,7026960,159,29655
ENSRNOG00000059066,2584557,2609007,24451,29656
ENSRNOG00000059067,39114824,39134890,20067,29657
ENSRNOG00000059068,92334361,92351131,16771,29658
ENSRNOG00000059069,120040772,120041238,467,29659
ENSRNOG00000059070,103234284,103234398,115,29660
ENSRNOG00000059071,172175808,172177076,1269,29661
ENSRNOG00000059072,126542212,126568144,25933,29662
ENSRNOG00000059073,90184569,90219217,34649,29663
ENSRNOG00000059074,67274428,67284864,10437,29664
ENSRNOG00000059075,28316342,28318898,2557,29665
ENSRNOG00000059076,56015559,56015851,293,29666
ENSRNOG00000059077,137917734,137917838,105,29667
ENSRNOG00000059078,84864662,84864793,132,29668
ENSRNOG00000059079,90160350,90167391,7042,29669
ENSRNOG00000059080,131100658,131105705,5048,29670
ENSRNOG00000059081,59997072,60007556,10485,29671
ENSRNOG00000059082,34324132,34329030,4899,29672
ENSRNOG00000059083,238986016,238986144,129,29673
ENSRNOG00000059084,50538642,50539331,690,29674
ENSRNOG00000059085,45633733,45633841,109,29675
ENSRNOG00000059086,51188087,51188223,137,29676
ENSRNOG00000059087,124166520,124169312,2793,29677
ENSRNOG00000059088,248544104,248545549,1446,29678
ENSRNOG00000059089,230078984,230079916,933,29679
ENSRNOG00000059090,115508567,115508628,62,29680
ENSRNOG00000059091,21955168,22116834,161667,29681
ENSRNOG00000059092,169575656,169576609,954,29682
ENSRNOG00000059093,198418691,198424443,5753,29683
ENSRNOG00000059094,83170344,83170446,103,29684
ENSRNOG00000059095,65593294,65593358,65,29685
ENSRNOG00000059096,99731138,99771568,40431,29686
ENSRNOG00000059097,29834086,29936307,102222,29687
ENSRNOG00000059098,133787033,133787117,85,29688
ENSRNOG00000059099,90798007,90798138,132,29689
ENSRNOG00000059100,118328838,118334020,5183,29690
ENSRNOG00000059101,98854988,98855143,156,29691
ENSRNOG00000059102,186255379,186255534,156,29692
ENSRNOG00000059103,160419115,160422340,3226,29693
ENSRNOG00000059104,104456796,104457086,291,29694
ENSRNOG00000059105,51659386,51659515,130,29695
ENSRNOG00000059106,133770706,133770779,74,29696
ENSRNOG00000059107,53535186,53535318,133,29697
ENSRNOG00000059108,45146959,45147021,63,29698
ENSRNOG00000059109,75606802,75606965,164,29699
ENSRNOG00000059110,99556540,99566978,10439,29700
ENSRNOG00000059111,85273300,85273406,107,29701
ENSRNOG00000059112,76479659,76479941,283,29702
ENSRNOG00000059113,87404841,87450319,45479,29703
ENSRNOG00000059114,156493429,156509596,16168,29704
ENSRNOG00000059115,95958597,95958771,175,29705
ENSRNOG00000059116,23463157,23469319,6163,29706
ENSRNOG00000059117,82771577,82773155,1579,29707
ENSRNOG00000059118,13984078,13984184,107,29708
ENSRNOG00000059119,2219515,2219648,134,29709
ENSRNOG00000059120,156792500,156807305,14806,29710
ENSRNOG00000059121,139783839,139911839,128001,29711
ENSRNOG00000059122,628549,629437,889,29712
ENSRNOG00000059123,103886952,103888005,1054,29713
ENSRNOG00000059124,156425602,156453449,27848,29714
ENSRNOG00000059125,212146248,212148936,2689,29715
ENSRNOG00000059126,93809111,93809217,107,29716
ENSRNOG00000059127,8817208,8817323,116,29717
ENSRNOG00000059128,62335197,62340885,5689,29718
ENSRNOG00000059129,25313723,25314047,325,29719
ENSRNOG00000059130,198936705,198936848,144,29720
ENSRNOG00000059131,55208579,55208684,106,29721
ENSRNOG00000059132,139747487,139747605,119,29722
ENSRNOG00000059133,29839867,29845228,5362,29723
ENSRNOG00000059134,45800869,45801842,974,29724
ENSRNOG00000059135,230217215,230218138,924,29725
ENSRNOG00000059136,126701934,126704689,2756,29726
ENSRNOG00000059137,2750892,2762394,11503,29727
ENSRNOG00000059138,59113414,59113773,360,29728
ENSRNOG00000059139,68391029,68391123,95,29729
ENSRNOG00000059140,86781202,86796378,15177,29730
ENSRNOG00000059141,33274274,33274545,272,29731
ENSRNOG00000059142,43857970,43945273,87304,29732
ENSRNOG00000059143,52501637,52502318,682,29733
ENSRNOG00000059144,68044950,68045410,461,29734
ENSRNOG00000059145,65256751,65257698,948,29735
ENSRNOG00000059146,229097483,229100403,2921,29736
ENSRNOG00000059147,66366,66465,100,29737
ENSRNOG00000059148,224921637,224921706,70,29738
ENSRNOG00000059149,90700111,90709932,9822,29739
ENSRNOG00000059150,82845392,82845498,107,29740
ENSRNOG00000059151,124644877,124644979,103,29741
ENSRNOG00000059152,178608250,178608352,103,29742
ENSRNOG00000059153,78493143,78494067,925,29743
ENSRNOG00000059154,194914708,194914800,93,29744
ENSRNOG00000059155,43534650,43536304,1655,29745
ENSRNOG00000059156,73492613,73492744,132,29746
ENSRNOG00000059157,123454710,123464730,10021,29747
ENSRNOG00000059158,77933836,77933915,80,29748
ENSRNOG00000059159,50595099,50595205,107,29749
ENSRNOG00000059160,163867961,163902934,34974,29750
ENSRNOG00000059161,114583599,114583728,130,29751
ENSRNOG00000059162,44782957,44810119,27163,29752
ENSRNOG00000059163,23178097,23181310,3214,29753
ENSRNOG00000059164,74925908,74926009,102,29754
ENSRNOG00000059165,20063355,20063462,108,29755
ENSRNOG00000059166,10878334,10941501,63168,29756
ENSRNOG00000059167,124645814,124659037,13224,29757
ENSRNOG00000059168,9109247,9115951,6705,29758
ENSRNOG00000059169,160045063,160047173,2111,29759
ENSRNOG00000059170,62227385,62234905,7521,29760
ENSRNOG00000059171,70970844,70970908,65,29761
ENSRNOG00000059172,162021796,162021851,56,29762
ENSRNOG00000059173,186497670,186497801,132,29763
ENSRNOG00000059174,140565380,140565482,103,29764
ENSRNOG00000059175,41875921,41875985,65,29765
ENSRNOG00000059176,101909389,101910097,709,29766
ENSRNOG00000059177,33678194,33678292,99,29767
ENSRNOG00000059178,13223502,13223779,278,29768
ENSRNOG00000059179,1510427,1538695,28269,29769
ENSRNOG00000059180,14769010,14774335,5326,29770
ENSRNOG00000059181,15856308,15856676,369,29771
ENSRNOG00000059182,163597635,163611383,13749,29772
ENSRNOG00000059183,69563619,69564359,741,29773
ENSRNOG00000059184,171485327,171486167,841,29774
ENSRNOG00000059185,67720487,67720672,186,29775
ENSRNOG00000059186,143583076,143583355,280,29776
ENSRNOG00000059187,33275444,33275550,107,29777
ENSRNOG00000059188,71071925,71072031,107,29778
ENSRNOG00000059189,20091,21964,1874,29779
ENSRNOG00000059190,121302203,121302327,125,29780
ENSRNOG00000059191,90481380,90481506,127,29781
ENSRNOG00000059192,32962720,32966626,3907,29782
ENSRNOG00000059193,64233674,64233852,179,29783
ENSRNOG00000059194,40302908,40303106,199,29784
ENSRNOG00000059195,82665094,82668905,3812,29785
ENSRNOG00000059196,174893905,174894173,269,29786
ENSRNOG00000059197,180900858,180900964,107,29787
ENSRNOG00000059198,12414320,12414426,107,29788
ENSRNOG00000059199,139746888,139747737,850,29789
ENSRNOG00000059200,153879198,153879247,50,29790
ENSRNOG00000059201,100330324,100335512,5189,29791
ENSRNOG00000059202,101727935,101761541,33607,29792
ENSRNOG00000059203,46694306,46694613,308,29793
ENSRNOG00000059204,82690273,82690390,118,29794
ENSRNOG00000059205,237339469,237343454,3986,29795
ENSRNOG00000059206,143368849,143370730,1882,29796
ENSRNOG00000059207,41316764,41336562,19799,29797
ENSRNOG00000059208,251978044,251978196,153,29798
ENSRNOG00000059209,104713970,104714092,123,29799
ENSRNOG00000059210,48400548,48401754,1207,29800
ENSRNOG00000059211,36812578,36815890,3313,29801
ENSRNOG00000059212,32655869,32658013,2145,29802
ENSRNOG00000059213,30586454,30586529,76,29803
ENSRNOG00000059214,101949285,101950032,748,29804
ENSRNOG00000059215,76770012,76805766,35755,29805
ENSRNOG00000059216,57994049,57995388,1340,29806
ENSRNOG00000059217,50649783,50651821,2039,29807
ENSRNOG00000059218,142079273,142084877,5605,29808
ENSRNOG00000059219,46840113,46896054,55942,29809
ENSRNOG00000059220,17720600,17729778,9179,29810
ENSRNOG00000059221,167059577,167059707,131,29811
ENSRNOG00000059222,17888184,17888290,107,29812
