transcript_id,length
uc010xlr.2,1007
uc010xls.2,868
uc010xlt.2,1063
uc010xlu.2,988
uc010xlv.2,1016
uc010xlw.1,1217
uc010xlx.2,2650
uc010xly.2,2544
uc010xlz.2,2282
uc010xma.2,1056
uc010xmb.1,1861
uc010xmc.1,1852
uc010xmd.1,2334
uc010xme.3,3011
uc010xmf.3,2662
uc010xmg.2,2426
uc010xmh.2,2891
uc010xmi.2,3341
uc010xmj.2,2794
uc010xmk.1,2138
uc010xml.1,2635
uc010xmm.1,2368
uc010xmn.2,974
uc010xmo.2,425
uc010xmp.2,1349
uc010xmr.1,1843
uc010xms.3,1140
uc010xmt.3,2156
uc010xmu.3,1938
uc010xmv.1,1760
uc010xmw.2,1765
uc010xmx.2,5733
uc010xmy.1,846
uc010xmz.1,2006
uc010xnd.2,8632
uc010xne.2,8637
uc010xnf.2,992
uc010xng.1,4146
uc010xnh.2,110
uc010xni.2,3027
uc010xnj.2,3307
uc010xnk.1,2260
uc010xnl.2,1299
uc010xnm.1,1524
uc010xnn.2,7857
uc010xno.2,7842
uc010xnp.2,1633
uc010xnr.1,2095
uc010xns.2,1231
uc010xnt.2,2225
uc010xnu.2,2010
uc010xnv.2,1923
uc010xnw.2,6008
uc010xnx.2,1782
uc010xny.1,1650
uc010xnz.2,963
uc010xoa.2,1048
uc010xob.2,930
uc010xoc.2,960
uc010xod.2,1818
uc010xoe.2,1068
uc010xog.2,1370
uc010xoh.1,1931
uc010xoi.1,2024
uc010xoj.2,1457
uc010xok.2,2988
uc010xol.2,2972
uc010xom.2,3079
uc010xon.2,2331
uc010xoo.2,1069
uc010xop.2,1361
uc010xoq.2,951
uc010xor.1,765
uc010xos.2,948
uc010xot.1,2253
uc010xou.1,953
uc010xov.2,951
uc010xow.2,1144
uc010xox.2,44
uc010xoy.2,51
uc010xoz.2,30
uc010xpa.2,32
uc010xpb.1,52
uc010xpc.2,2157
uc010xpd.1,2196
uc010xpe.2,2359
uc010xpf.2,2831
uc010xpg.1,2823
uc010xph.2,5093
uc010xpi.1,4098
uc010xpk.1,2261
uc010xpl.1,1491
uc010xpm.1,2961
uc010xpn.1,3000
uc010xpo.2,2595
uc010xpp.1,3861
uc010xps.2,680
uc010xpt.2,536
uc010xpu.2,1312
uc010xpv.1,3295
uc010xpw.1,3051
uc010xpx.1,1783
uc010xpy.1,1134
uc010xpz.2,987
uc010xqa.1,1554
uc010xqb.1,2132
uc010xqc.2,5587
uc010xqe.1,3882
uc010xqf.1,4744
uc010xqg.1,7031
uc010xqh.2,2226
uc010xqi.1,1760
uc010xqj.2,2293
uc010xqk.1,3519
uc010xql.2,1849
uc010xqm.2,2154
uc010xqn.1,1228
uc010xqo.2,1365
uc010xqp.1,2242
uc010xqq.1,258
uc010xqr.2,1324
uc010xqs.2,1097
uc010xqt.2,5672
uc010xqu.2,5015
uc010xqv.3,5781
uc010xqw.2,5066
uc010xqz.2,1639
uc010xra.3,1629
uc010xrb.2,3439
uc010xrc.2,3430
uc010xrd.2,70
uc010xre.2,46
uc010xrf.2,1442
uc010xrg.1,2694
uc010xrj.2,5300
uc010xrk.2,3872
uc010xrl.1,1243
uc010xrm.2,529
uc010xrn.1,2641
uc010xro.2,3455
uc010xrp.1,2283
uc010xrq.2,1483
uc010xrr.2,1887
uc010xrs.2,1818
uc010xrt.2,4058
uc010xru.2,3649
uc010xrv.2,4257
uc010xrw.2,4110
uc010xrx.1,1454
uc010xry.2,602
uc010xrz.1,660
uc010xsb.1,2948
uc010xsc.1,3205
uc010xsd.3,3129
uc010xse.1,2640
uc010xsf.1,2506
uc010xsg.2,1235
uc010xsh.1,1833
uc010xsi.2,1124
uc010xsj.1,843
uc010xsk.1,759
uc010xsl.1,778
uc010xsm.2,1579
uc010xsn.2,1457
uc010xso.2,1451
uc010xsq.2,1011
uc010xsr.2,1954
uc010xss.1,1294
uc010xst.2,3153
uc010xsv.1,1136
uc010xsw.2,1012
uc010xsx.2,1025
uc010xsy.2,1363
uc010xsz.2,2200
uc010xta.2,2314
uc010xtb.1,1319
uc010xtc.1,1632
uc010xtd.2,7455
uc010xte.2,5250
uc010xtf.2,5253
uc010xtg.2,5039
uc010xth.2,5227
uc010xti.2,5167
uc010xtj.2,3123
uc010xtk.1,1962
uc010xtl.2,2821
uc010xtm.3,7625
uc010xtn.2,2498
uc010xto.2,2722
uc010xtp.2,2675
uc010xtq.1,2600
uc010xtr.1,2222
uc010xts.2,6914
uc010xtt.1,4249
uc010xtw.1,1092
uc010xtx.1,2762
uc010xty.1,2738
uc010xtz.1,874
uc010xuf.1,2256
uc010xug.2,1250
uc010xuh.2,1179
uc010xuj.2,1552
uc010xuk.1,1075
uc010xun.2,593
uc010xuo.2,3060
uc010xup.1,2065
uc010xuq.1,2107
uc010xur.1,1256
uc010xus.1,1155
uc010xut.2,593
uc010xuu.2,630
uc010xuv.3,2235
uc010xux.3,3508
uc010xuy.2,4176
uc010xuz.2,7607
uc010xva.2,6909
uc010xvb.1,695
uc010xvf.1,1130
uc010xvg.2,672
uc010xvh.2,3601
uc010xvi.2,1817
uc010xvj.2,5263
uc010xvk.1,1402
uc010xvl.1,1696
uc010xvm.2,1826
uc010xvn.2,1991
uc010xvo.1,1285
uc010xvp.1,1871
uc010xvq.2,3365
uc010xvr.2,3474
uc010xvs.1,1099
uc010xvt.1,1053
uc010xvu.1,2449
uc010xvv.1,2064
uc010xvx.3,2130
uc010xvy.2,3839
uc010xvz.2,1749
uc010xwa.2,1609
uc010xwb.2,1404
uc010xwc.2,946
uc010xwd.1,899
uc010xwe.2,1973
uc010xwf.2,3466
uc010xwg.2,3451
uc010xwh.3,3636
uc010xwi.1,1098
uc010xwj.1,859
uc010xwk.2,1178
uc010xwl.2,1672
uc010xwm.2,1427
uc010xwn.1,493
uc010xwo.2,1163
uc010xwp.1,2009
uc010xwq.2,644
uc010xwr.2,2398
uc010xws.1,2418
uc010xwt.2,2718
uc010xwu.2,3002
uc010xwv.2,2981
uc010xww.2,2897
uc010xwy.2,3791
uc010xwz.2,3706
uc010xxa.2,2663
uc010xxb.2,5744
uc010xxc.2,5768
uc010xxd.2,1692
uc010xxe.2,1864
uc010xxf.2,2504
uc010xxg.2,2480
uc010xxh.2,2048
uc010xxi.2,4687
uc010xxj.1,807
uc010xxk.2,7745
uc010xxl.2,2793
uc010xxm.2,2889
uc010xxn.1,2271
uc010xxo.2,1558
uc010xxp.1,1916
uc010xxq.1,1893
uc010xxr.2,2311
uc010xxs.1,2452
uc010xxt.1,2713
uc010xxu.1,1723
uc010xxv.2,612
uc010xxw.2,1714
uc010xxx.2,1549
uc010xxy.2,5788
uc010xxz.2,2103
uc010xya.2,2180
uc010xyb.1,1748
uc010xyc.2,2136
uc010xyd.2,213
uc010xye.2,3216
uc010xyf.2,3168
uc010xyg.1,1683
uc010xyh.2,1927
uc010xyi.1,120
uc010xyj.2,1342
uc010xyk.2,2209
uc010xyl.2,1829
uc010xym.2,2078
uc010xyn.2,4372
uc010xyo.1,1463
uc010xyq.2,4420
uc010xyr.2,3511
uc010xys.2,1775
uc010xyt.3,4637
uc010xyu.2,3125
uc010xyx.1,120
uc010xyy.1,121
uc010xyz.1,120
uc010xza.1,120
uc010xzb.1,119
uc010xzc.1,120
uc010xzd.2,2493
uc010xze.1,2719
uc010xzf.1,2879
uc010xzg.1,2990
uc010xzh.1,1518
uc010xzi.1,2393
uc010xzj.2,5281
uc010xzk.2,5240
uc010xzl.2,5228
uc010xzm.2,5236
uc010xzn.1,2054
uc010xzo.1,1903
uc010xzp.1,1083
uc010xzq.1,978
uc010xzr.1,1189
uc010xzs.2,1316
uc010xzt.2,2787
uc010xzu.1,1207
uc010xzv.2,2649
uc010xzw.2,2400
uc010xzx.2,908
uc010xzz.2,3436
uc010yaa.1,1363
uc010yab.2,950
uc010yae.1,119
uc010yaf.2,859
uc010yah.1,2180
uc010yai.2,4495
uc010yaj.1,2360
uc010yak.2,3860
uc010yal.2,3363
uc010yam.1,1681
uc010yan.1,1647
uc010yao.3,1946
uc010yap.2,973
uc010yaq.2,1004
uc010yar.2,2953
uc010yas.2,2876
uc010yat.3,2697
uc010yau.2,1107
uc010yav.2,1446
uc010yaw.1,84
uc010yax.2,1379
uc010yay.2,1292
uc010yaz.1,1630
uc010yba.2,1536
uc010ybb.2,389
uc010ybc.1,3664
uc010ybd.2,1023
uc010ybe.2,1704
uc010ybf.2,1175
uc010ybg.2,2273
uc010ybh.2,3165
uc010ybi.2,2877
uc010ybj.1,456
uc010ybk.1,776
uc010ybl.1,1898
uc010ybm.1,1746
uc010ybn.1,1127
uc010ybo.2,4490
uc010ybp.1,121
uc010ybq.1,121
uc010ybr.1,121
uc010ybs.1,121
uc010ybt.1,121
uc010ybu.1,121
uc010ybv.1,121
uc010ybw.1,121
uc010ybx.1,121
uc010yby.1,120
uc010ybz.1,120
uc010yca.1,119
uc010ycb.2,2392
uc010ycc.2,3315
uc010ycd.2,2844
uc010yce.1,424
uc010ycf.3,1269
uc010ycg.1,1854
uc010ych.2,1188
uc010yci.2,1169
uc010yck.2,1082
uc010ycl.2,2921
uc010ycm.2,2675
uc010ycn.3,1370
uc010ycp.1,1000
uc010ycq.1,804
uc010ycr.1,933
uc010ycs.1,773
uc010yct.2,1600
uc010ycv.2,1538
uc010ycw.1,1233
uc010ycy.2,2839
uc010ycz.2,2965
uc010yda.2,1530
uc010ydb.2,1966
uc010ydc.2,2073
uc010ydd.2,938
uc010yde.2,3083
uc010ydf.1,259
uc010ydg.2,3817
uc010ydh.1,3876
uc010ydi.2,3185
uc010ydj.2,3333
uc010ydk.2,2408
uc010ydl.2,4741
uc010ydm.2,4612
uc010ydn.2,5376
uc010ydo.2,4359
uc010ydp.2,4517
uc010ydq.2,4417
uc010ydr.2,4390
uc010yds.2,2403
uc010ydt.2,2530
uc010ydu.2,906
uc010ydv.1,4311
uc010ydw.1,4413
uc010ydx.2,4781
uc010ydy.2,4062
uc010ydz.2,83
uc010yea.2,83
uc010yeb.2,88
uc010yec.2,282
uc010yee.1,69
uc010yef.1,1475
uc010yeg.1,2566
uc010yeh.1,2456
uc010yei.1,897
uc010yej.1,1205
uc010yek.1,2115
uc010yel.2,2570
uc010yem.2,2003
uc010yen.2,2393
uc010yeo.2,1087
uc010yep.1,1748
uc010yeq.1,1559
uc010yer.1,2477
uc010yes.1,1122
uc010yet.2,2774
uc010yeu.1,1220
uc010yev.2,964
uc010yew.2,928
uc010yex.2,2766
uc010yey.2,1611
uc010yez.2,1916
uc010yfa.1,1731
uc010yfb.1,1393
uc010yfc.1,1504
uc010yfd.1,1411
uc010yfe.1,1401
uc010yff.1,1365
uc010yfg.1,1303
uc010yfh.2,1794
uc010yfj.2,644
uc010yfk.1,1556
uc010yfl.2,1633
uc010yfp.2,3506
uc010yfq.1,406
uc010yfr.2,2485
uc010yfs.2,2811
uc010yft.2,840
uc010yfu.1,924
uc010yfv.1,856
uc010yfw.1,807
uc010yfx.2,2205
uc010yfy.1,682
uc010yfz.2,594
uc010yga.2,896
uc010ygb.2,4401
uc010ygc.2,1062
uc010ygd.2,1026
uc010yge.2,908
uc010ygf.2,4041
uc010ygg.2,3157
uc010ygh.2,1626
uc010ygi.2,1719
uc010ygj.2,3411
uc010ygk.2,3424
uc010ygl.1,2538
uc010ygm.1,2543
uc010ygn.2,2774
uc010ygp.1,458
uc010ygq.1,2119
uc010ygr.1,2102
uc010ygs.1,2097
uc010ygt.2,10126
uc010ygu.2,9999
uc010ygv.1,3571
uc010ygw.2,4416
uc010ygy.2,5296
uc010ygz.2,5169
uc010yha.2,5257
uc010yhb.1,3412
uc010yhc.1,2632
uc010yhd.2,2283
uc010yhe.2,2478
uc010yhf.2,2307
uc010yhg.2,2530
uc010yhh.2,3479
uc010yhi.2,1643
uc010yhk.2,6934
uc010yhl.2,719
uc010yhm.2,4894
uc010yhn.1,3914
uc010yho.1,2637
uc010yhp.2,4136
uc010yhq.2,3395
uc010yhr.2,3206
uc010yhs.1,2219
uc010yht.1,2574
uc010yhu.1,1946
uc010yhv.1,1645
uc010yhw.1,1921
uc010yhx.2,3426
uc010yhy.2,3461
uc010yhz.1,4531
uc010yia.3,2342
uc010yib.2,2357
uc010yic.2,1730
uc010yie.2,1099
uc010yih.2,4689
uc010yii.1,1876
uc010yij.1,3191
uc010yil.1,2513
uc010yim.2,3963
uc010yin.1,1157
uc010yio.2,2537
uc010yip.2,2924
uc010yiq.2,4404
uc010yir.1,3463
uc010yis.2,1241
uc010yit.3,2197
uc010yiv.1,3492
uc010yiw.1,3830
uc010yix.1,1522
uc010yiy.2,1742
uc010yiz.2,1171
uc010yja.2,2275
uc010yjb.2,3713
uc010yjc.2,4033
uc010yjd.1,1962
uc010yje.2,3420
uc010yjf.2,3452
uc010yjg.2,2506
uc010yjh.2,2536
uc010yji.1,2684
uc010yjj.1,1056
uc010yjk.2,1744
uc010yjl.3,2975
uc010yjm.3,5613
uc010yjn.3,5584
uc010yjo.2,3926
uc010yjp.2,2839
uc010yjq.2,2042
uc010yjr.2,2446
uc010yjs.1,6367
uc010yjt.2,582
uc010yju.2,2630
uc010yjv.2,2921
uc010yjw.2,2819
uc010yjx.2,1440
uc010yjy.1,5877
uc010yjz.1,6103
uc010yka.1,2006
uc010ykb.1,2211
uc010ykc.1,2223
uc010ykd.1,2132
uc010yke.1,2241
uc010ykf.1,2067
uc010ykg.2,5084
uc010yki.2,8124
uc010ykj.2,1734
uc010ykk.2,1918
uc010ykl.2,1355
uc010ykm.2,4399
uc010ykn.1,4776
uc010yko.3,2328
uc010ykp.3,2270
uc010ykq.2,1731
uc010ykr.1,5425
uc010yks.2,2903
uc010ykt.1,1604
uc010yku.1,477
uc010ykv.2,2271
uc010ykw.2,2143
uc010ykx.2,1743
uc010yky.1,4396
uc010yla.2,3423
uc010ylb.1,428
uc010ylc.1,3556
uc010yld.2,995
uc010ylf.2,1408
uc010ylg.2,786
uc010ylh.2,2029
uc010yli.1,1744
uc010ylj.2,2310
uc010ylk.2,2282
uc010yll.2,2573
uc010ylm.2,2431
uc010yln.2,2439
uc010ylo.2,2600
uc010ylp.2,2400
uc010ylq.2,2254
uc010ylr.2,884
uc010yls.2,2222
uc010ylt.1,731
uc010ylu.2,2121
uc010ylv.3,3703
uc010ylw.3,3515
uc010ylx.3,3831
uc010yly.2,1878
uc010ylz.3,3504
uc010yma.2,1727
uc010ymb.2,1620
uc010ymc.2,1834
uc010ymd.2,1727
uc010ymf.1,3856
uc010ymg.2,1553
uc010ymh.2,1659
uc010ymi.2,3145
uc010ymj.2,4607
uc010ymk.2,988
uc010yml.2,4642
uc010ymm.2,3383
uc010ymn.1,1480
uc010ymo.3,2212
uc010ymp.2,4877
uc010ymq.2,5259
uc010ymr.2,2868
uc010yms.2,3822
uc010ymt.2,3328
uc010ymu.2,1743
uc010ymv.1,949
uc010ymw.2,4758
uc010ymx.2,2671
uc010ymy.1,647
uc010ymz.2,5166
uc010yna.2,5007
uc010ynb.2,3195
uc010ync.2,4781
uc010ynd.1,2235
uc010yne.1,2560
uc010ynf.2,846
uc010yng.2,3675
uc010ynh.2,4345
uc010yni.2,923
uc010ynj.1,1094
uc010ynk.2,1998
uc010ynl.2,2130
uc010ynm.2,3648
uc010ynn.2,3156
uc010yno.2,3403
uc010ynp.2,2453
uc010ynr.1,2045
uc010yns.3,3419
uc010ynt.1,2166
uc010ynu.1,1121
uc010ynv.2,3611
uc010ynw.1,1121
uc010ynx.1,1645
uc010yny.2,6954
uc010ynz.2,1329
uc010yoa.2,2662
uc010yob.1,3430
uc010yoc.2,2393
uc010yod.3,680
uc010yof.2,4169
uc010yog.2,891
uc010yoh.2,3025
uc010yoj.2,4063
uc010yok.2,3050
uc010yol.2,3623
uc010yom.2,1580
uc010yon.2,4034
uc010yoo.2,933
uc010yop.1,6813
uc010yoq.1,6862
uc010yor.1,1747
uc010yos.1,1597
uc010yot.1,620
uc010you.2,3954
uc010yov.1,449
uc010yow.2,970
uc010yox.2,2252
uc010yoy.2,2153
uc010yoz.1,9732
uc010ypa.1,9591
uc010ypb.1,2466
uc010ypc.2,2846
uc010ypd.1,110
uc010ype.1,110
uc010ypf.1,3640
uc010ypg.2,1781
uc010yph.1,1054
uc010ypi.2,3640
uc010ypj.2,4008
uc010ypk.2,3748
uc010ypl.1,860
uc010ypm.1,887
uc010ypn.2,4231
uc010ypo.2,3692
uc010ypq.3,2240
uc010ypr.3,2583
uc010yps.3,2259
uc010ypt.2,2971
uc010ypu.2,2435
uc010ypv.2,1445
uc010ypw.2,1348
uc010ypx.2,1896
uc010ypz.2,3734
uc010yqa.2,4602
uc010yqb.1,2395
uc010yqc.2,5803
uc010yqd.1,2137
uc010yqe.2,2547
uc010yqf.1,1544
uc010yqg.2,4014
uc010yqh.2,2470
uc010yqi.2,2836
uc010yqj.2,1342
uc010yqk.2,1214
uc010yql.2,2871
uc010yqm.1,2875
uc010yqn.1,1668
uc010yqo.2,2177
uc010yqp.2,5613
uc010yqq.2,5624
uc010yqr.2,5802
uc010yqs.2,5586
uc010yqt.2,798
uc010yqu.2,5323
uc010yqv.2,2301
uc010yqw.1,3307
uc010yqx.2,7032
uc010yqy.2,3347
uc010yqz.2,2961
uc010yra.1,4526
uc010yrb.2,4331
uc010yrc.2,4054
uc010yrd.2,1448
uc010yre.1,2548
uc010yrf.2,2032
uc010yrg.2,1787
uc010yrh.2,1883
uc010yri.2,1675
uc010yrj.2,2373
uc010yrk.1,1940
uc010yrl.2,1592
uc010yrm.1,453
uc010yrn.2,1202
uc010yro.2,2002
uc010yrp.3,1879
uc010yrq.1,2229
uc010yrr.2,1216
uc010yrs.2,1422
uc010yrt.2,2941
uc010yru.1,1029
uc010yrw.2,2634
uc010yrx.2,1682
uc010yry.2,1135
uc010yrz.2,1931
uc010ysa.2,2532
uc010ysb.2,1633
uc010ysc.1,120
uc010ysd.2,772
uc010yse.2,4433
uc010ysf.2,3988
uc010ysg.2,3853
uc010ysh.2,3858
uc010ysi.2,2860
uc010ysj.2,1953
uc010ysk.1,1410
uc010ysl.3,1974
uc010ysm.2,3128
uc010ysn.2,2772
uc010yso.2,2296
uc010ysp.2,2045
uc010ysr.2,2013
uc010yss.2,6872
uc010yst.2,7291
uc010ysu.3,2163
uc010ysv.3,2088
uc010ysw.1,486
uc010ysx.2,825
uc010ysy.1,1125
uc010ysz.1,1119
uc010yta.1,3653
uc010ytb.2,4614
uc010ytc.1,1038
uc010ytd.2,2965
uc010yte.2,2860
uc010ytf.1,1186
uc010ytg.2,3986
uc010yth.2,3780
uc010yti.2,3618
uc010ytj.2,4621
uc010ytk.2,4437
uc010ytl.2,3373
uc010ytn.2,2498
uc010yto.2,1018
uc010ytq.1,1260
uc010ytv.1,28
uc010ytw.2,30
uc010ytx.2,89
uc010yty.2,30
uc010ytz.1,28
uc010yub.1,605
uc010yuc.2,1338
uc010yud.1,1868
uc010yue.2,3839
uc010yuf.1,1569
uc010yug.1,1951
uc010yuh.2,2787
uc010yui.2,1296
uc010yuj.2,3318
uc010yuk.2,1954
uc010yul.2,1814
uc010yum.1,4423
uc010yun.1,4242
uc010yuo.2,1041
uc010yup.1,585
uc010yuq.2,2588
uc010yur.3,5149
uc010yus.2,2677
uc010yut.2,2359
uc010yuu.2,2323
uc010yuv.2,2290
uc010yuw.2,2207
uc010yux.2,2326
uc010yuy.2,1591
uc010yuz.1,1222
uc010yva.2,6268
uc010yvc.1,5986
uc010yvd.1,2009
uc010yve.2,1791
uc010yvg.1,1566
uc010yvh.2,2031
uc010yvi.1,2894
uc010yvj.1,3323
uc010yvk.2,6635
uc010yvl.3,1275
uc010yvm.2,3711
uc010yvn.1,1602
uc010yvo.2,1070
uc010yvp.1,885
uc010yvq.2,1641
uc010yvr.1,3277
uc010yvs.2,12499
uc010yvt.1,3915
uc010yvu.1,1104
uc010yvv.1,1144
uc010yvw.2,2252
uc010yvx.1,1729
uc010yvy.2,7527
uc010yvz.2,7311
uc010ywa.2,2194
uc010ywb.1,553
uc010ywc.2,3522
uc010ywd.2,3335
uc010ywe.3,3167
uc010ywf.1,1084
uc010ywg.2,1503
uc010ywh.2,1006
uc010ywi.1,5873
uc010ywj.1,1580
uc010ywk.2,7172
uc010ywl.2,5513
uc010ywm.2,5108
uc010ywn.2,4916
uc010ywo.2,915
uc010ywp.1,1256
uc010ywq.2,2837
uc010ywr.1,1071
uc010yws.2,4310
uc010ywt.1,5608
uc010ywu.1,4480
uc010ywv.3,2942
uc010ywx.2,2579
uc010ywy.2,881
uc010ywz.2,62
uc010yxa.2,41
uc010yxb.1,42
uc010yxc.2,2182
uc010yxd.1,62
uc010yxf.1,4398
uc010yxg.2,3304
uc010yxh.2,3442
uc010yxj.2,30
uc010yxk.1,2373
uc010yxl.1,793
uc010yxm.2,2905
uc010yxo.1,4480
uc010yxp.1,3214
uc010yxq.1,1614
uc010yxr.2,477
uc010yxs.2,2689
uc010yxt.2,4055
uc010yxu.2,3976
uc010yxw.2,1440
uc010yxx.2,1661
uc010yxy.1,1482
uc010yxz.1,1388
uc010yya.2,770
uc010yyb.2,513
uc010yyc.2,5575
uc010yyd.2,5491
uc010yye.2,2201
uc010yyf.1,1968
uc010yyg.1,1046
uc010yyh.2,702
uc010yyi.2,697
uc010yyj.2,677
uc010yyk.2,742
uc010yyl.2,678
uc010yym.2,597
uc010yyn.2,683
uc010yyo.2,650
uc010yyp.1,67
uc010yyq.3,2184
uc010yyr.2,9595
uc010yys.2,2180
uc010yyt.2,2052
uc010yyu.1,864
uc010yyw.2,6867
uc010yyx.2,6997
uc010yyy.2,7763
uc010yyz.2,7912
uc010yza.2,7888
uc010yzc.2,7425
uc010yzd.1,130
uc010yze.2,3327
uc010yzf.2,1883
uc010yzg.2,2300
uc010yzh.1,1443
uc010yzi.2,1881
uc010yzj.2,1843
uc010yzk.2,1878
uc010yzl.1,2015
uc010yzm.2,2118
uc010yzn.2,2599
uc010yzo.2,2534
uc010yzp.2,401
uc010yzq.1,30
uc010yzr.2,34
uc010yzs.1,36
uc010yzt.2,40
uc010yzu.2,32
uc010yzv.2,40
uc010yzw.2,2465
uc010yzx.2,1569
uc010yzy.2,4160
uc010yzz.2,4206
uc010zaa.2,4750
uc010zab.2,4607
uc010zac.2,4375
uc010zad.2,4060
uc010zae.2,1679
uc010zaf.1,1717
uc010zag.1,36
uc010zah.2,32
uc010zaj.2,2056
uc010zak.2,2056
uc010zan.1,2070
uc010zao.2,4263
uc010zap.2,4199
uc010zaq.2,4175
uc010zas.2,34
uc010zat.2,36
uc010zau.2,28
uc010zav.1,29
uc010zax.1,1293
uc010zay.1,1165
uc010zaz.1,1304
uc010zbc.2,32
uc010zbe.3,1405
uc010zbf.2,6909
uc010zbg.1,1561
uc010zbh.2,3528
uc010zbi.1,82
uc010zbj.1,1871
uc010zbl.1,1169
uc010zbm.2,9171
uc010zbn.2,5164
uc010zbo.2,6629
uc010zbp.2,6475
uc010zbq.2,6461
uc010zbr.2,1370
uc010zbs.2,4481
uc010zbt.2,3641
uc010zbu.2,6958
uc010zbv.2,1312
uc010zbx.1,981
uc010zby.1,1658
uc010zbz.2,1792
uc010zca.2,1978
uc010zcb.2,1897
uc010zcc.2,1322
uc010zcd.1,2575
uc010zce.2,4523
uc010zcf.2,3407
uc010zcg.1,400
uc010zch.2,5470
uc010zci.2,3212
uc010zcj.2,3380
uc010zck.2,3715
uc010zcl.1,2303
uc010zcm.2,7488
uc010zcn.2,3251
uc010zco.2,3805
uc010zcp.2,5627
uc010zcq.1,2490
uc010zcr.1,1984
uc010zcs.2,5711
uc010zct.2,2705
uc010zcv.2,1715
uc010zcw.2,5024
uc010zcx.2,4847
uc010zcy.2,4359
uc010zda.1,3284
uc010zdb.1,3226
uc010zdc.2,1652
uc010zdd.2,1742
uc010zde.2,1465
uc010zdf.1,4085
uc010zdg.2,679
uc010zdh.1,2259
uc010zdi.2,7953
uc010zdj.2,4122
uc010zdk.2,553
uc010zdl.2,3281
uc010zdm.2,3202
uc010zdn.1,5060
uc010zdo.2,8131
uc010zdp.2,7979
uc010zdq.3,5323
uc010zdr.2,5722
uc010zds.2,4390
uc010zdt.2,4373
uc010zdu.2,3549
uc010zdv.2,1041
uc010zdw.2,1620
uc010zdx.1,1114
uc010zdy.1,5527
uc010zdz.1,1595
uc010zea.1,1748
uc010zeb.2,4636
uc010zec.1,1439
uc010zed.1,1385
uc010zee.1,1324
uc010zef.1,1162
uc010zeg.1,1200
uc010zeh.1,1209
uc010zei.2,6990
uc010zej.1,2678
uc010zek.1,2447
uc010zel.2,6350
uc010zem.1,1455
uc010zen.2,2962
uc010zeo.2,2853
uc010zep.1,1736
uc010zeq.2,2446
uc010zer.1,5858
uc010zes.1,5578
uc010zet.1,6131
uc010zeu.2,1617
uc010zev.1,813
uc010zex.2,1885
uc010zey.2,110
uc010zfa.3,2721
uc010zfb.1,7442
uc010zfc.1,2469
uc010zfd.2,1398
uc010zfe.2,7130
uc010zff.2,2770
uc010zfk.2,2697
uc010zfl.1,2325
uc010zfm.2,3156
uc010zfn.1,2614
uc010zfo.2,5176
uc010zfp.2,4757
uc010zfq.2,4903
uc010zfr.2,5318
uc010zfs.2,1583
uc010zft.2,1756
uc010zfv.3,6749
uc010zfw.2,3189
uc010zfx.1,334
uc010zfy.1,1747
uc010zfz.1,1028
uc010zga.1,2588
uc010zgb.1,2688
uc010zgc.2,3418
uc010zgd.2,3235
uc010zge.1,3099
uc010zgf.2,3637
uc010zgg.1,1223
uc010zgh.2,3826
uc010zgi.2,3450
uc010zgj.2,3184
uc010zgk.1,1754
uc010zgl.2,605
uc010zgm.1,721
uc010zgn.1,945
uc010zgo.1,552
uc010zgp.2,4478
uc010zgq.1,1332
uc010zgr.1,1076
uc010zgs.1,2975
uc010zgt.1,1545
uc010zgu.2,4262
uc010zgv.1,1275
uc010zgw.2,2654
uc010zgx.2,2294
uc010zgy.1,748
uc010zgz.2,3687
uc010zha.1,2644
uc010zhb.2,3728
uc010zhc.2,6122
uc010zhd.1,4029
uc010zhe.1,4535
uc010zhf.2,3764
uc010zhg.2,3099
uc010zhi.1,2213
uc010zhk.2,11044
uc010zhl.2,10205
uc010zhm.2,10780
uc010zhn.1,1154
uc010zho.1,4918
uc010zhp.1,799
uc010zhq.2,2257
uc010zhr.2,2404
uc010zhs.2,2251
uc010zht.2,2302
uc010zhu.1,2493
uc010zhv.1,815
uc010zhw.2,1079
uc010zhx.2,5773
uc010zhy.1,1043
uc010zhz.1,1300
uc010zia.1,5024
uc010zib.1,4943
uc010zic.1,4822
uc010zid.1,1053
uc010zie.1,976
uc010zif.2,10967
uc010zig.1,1043
uc010zih.2,5798
uc010zii.2,6576
uc010zij.2,6590
uc010zik.2,5726
uc010zil.2,6161
uc010zim.2,6008
uc010zin.2,5560
uc010zio.2,4595
uc010zip.1,660
uc010ziq.2,3393
uc010zir.2,3365
uc010zis.2,3381
uc010zit.2,3196
uc010ziu.2,3131
uc010ziv.3,5625
uc010ziw.2,1033
uc010zix.2,7953
uc010ziy.2,87
uc010ziz.1,1234
uc010zja.1,1029
uc010zjb.2,2819
uc010zjc.1,13562
uc010zjd.1,6173
uc010zje.1,2685
uc010zjf.3,3166
uc010zjg.1,1089
uc010zjh.2,4513
uc010zji.1,11893
uc010zjj.1,11845
uc010zjk.3,2068
uc010zjl.1,778
uc010zjm.1,2441
uc010zjn.2,9180
uc010zjo.2,2197
uc010zjp.2,4467
uc010zjq.2,1149
uc010zjr.2,3461
uc010zjs.2,3369
uc010zju.2,4319
uc010zjv.1,4665
uc010zjw.1,1382
uc010zjx.1,2003
uc010zjy.1,1495
uc010zjz.1,2107
uc010zka.2,2284
uc010zkb.1,1403
uc010zkc.1,1992
uc010zkd.2,77
