geneId,id,start_position,end_position,length
ENSG00000279905,56459,130425004,130430661,5658
ENSG00000279907,56460,85859521,85862012,2492
ENSG00000279908,56461,1383159,1386409,3251
ENSG00000279910,56462,85526880,85531115,4236
ENSG00000279912,56463,32182551,32186475,3925
ENSG00000279913,56464,99844138,99844696,559
ENSG00000279914,56465,27040197,27041494,1298
ENSG00000279917,56466,67611277,67613822,2546
ENSG00000279918,56467,19098199,19098740,542
ENSG00000279919,56468,19277284,19277573,290
ENSG00000279920,56469,21354563,21355763,1201
ENSG00000279923,56470,31558573,31559875,1303
ENSG00000279924,56471,18174010,18178465,4456
ENSG00000279925,56472,110744549,110746206,1658
ENSG00000279926,56473,3982673,3984130,1458
ENSG00000279927,56474,36066533,36070110,3578
ENSG00000279928,56475,182696,184174,1479
ENSG00000279929,56476,134298463,134300413,1951
ENSG00000279930,56477,1437154,1439315,2162
ENSG00000279931,56478,124725524,124725934,411
ENSG00000279932,56479,17510613,17511300,688
ENSG00000279933,56480,44183031,44187739,4709
ENSG00000279935,56481,134992958,134995854,2897
ENSG00000279936,56482,37401404,37403846,2443
ENSG00000279939,56483,89544203,89544488,286
ENSG00000279940,56484,130956384,130958031,1648
ENSG00000279942,56485,37567716,37571460,3745
ENSG00000279943,56486,186189032,186191490,2459
ENSG00000279945,56487,88477871,88478387,517
ENSG00000279946,56488,206541758,206544892,3135
ENSG00000279948,56489,46946535,46949156,2622
ENSG00000279949,56490,9158063,9158621,559
ENSG00000279951,56491,20092632,20094144,1513
ENSG00000279952,56492,127462507,127463197,691
ENSG00000279953,56493,123649068,123650485,1418
ENSG00000279954,56494,45875932,45879247,3316
ENSG00000279955,56495,65865190,65877274,12085
ENSG00000279956,56496,48632291,48755724,123434
ENSG00000279957,56497,113904086,113905258,1173
ENSG00000279958,56498,33105758,33106236,479
ENSG00000279959,56499,56127236,56127466,231
ENSG00000279960,56500,132891924,132893819,1896
ENSG00000279961,56501,56417258,56418232,975
ENSG00000279962,56502,13710249,13710484,236
ENSG00000279964,56503,230410700,230412529,1830
ENSG00000279965,56504,110123208,110125234,2027
ENSG00000279966,56505,22770375,22770622,248
ENSG00000279967,56506,8101251,8103706,2456
ENSG00000279968,56507,138725211,138773652,48442
ENSG00000279970,56508,101299656,101301648,1993
ENSG00000279971,56509,34645380,34646838,1459
ENSG00000279972,56510,41514972,41515350,379
ENSG00000279973,56511,11066418,11068174,1757
ENSG00000279976,56512,130962175,130963028,854
ENSG00000279977,56513,16610374,16612203,1830
ENSG00000279979,56514,10675317,10675575,259
ENSG00000279980,56515,90347587,90349437,1851
ENSG00000279981,56516,79496058,79498348,2291
ENSG00000279982,56517,131996738,131999846,3109
ENSG00000279983,56518,141223372,141245861,22490
ENSG00000279985,56519,61114432,61116753,2322
ENSG00000279987,56520,18883502,18884682,1181
ENSG00000279989,56521,35257040,35257512,473
ENSG00000279990,56522,8603547,8603984,438
ENSG00000279991,56523,78166717,78168514,1798
ENSG00000279993,56524,131025561,131028060,2500
ENSG00000279994,56525,157945817,157946642,826
ENSG00000279995,56526,34124162,34124385,224
ENSG00000279996,56527,75625089,75626970,1882
ENSG00000279997,56528,32185624,32186311,688
ENSG00000279998,56529,6789592,6812297,22706
ENSG00000279999,56530,18424321,18425097,777
ENSG00000280000,56531,6037210,6038977,1768
ENSG00000280002,56532,130988312,130990028,1717
ENSG00000280003,56533,52217016,52219012,1997
ENSG00000280004,56534,102186819,102187039,221
ENSG00000280005,56535,154261735,154262193,459
ENSG00000280007,56536,18110759,18131154,20396
ENSG00000280009,56537,86305233,86306149,917
ENSG00000280010,56538,58627435,58628528,1094
ENSG00000280011,56539,44210442,44229512,19071
ENSG00000280012,56540,46063250,46063715,466
ENSG00000280013,56541,6008604,6008810,207
ENSG00000280014,56542,41551568,41552274,707
ENSG00000280015,56543,38390754,38391675,922
ENSG00000280016,56544,10082571,10082772,202
ENSG00000280017,56545,10541454,10543192,1739
ENSG00000280018,56546,6986450,6997765,11316
ENSG00000280019,56547,6272135,6276532,4398
ENSG00000280020,56548,32178946,32180074,1129
ENSG00000280021,56549,4768979,4769938,960
ENSG00000280022,56550,45592621,45593369,749
ENSG00000280023,56551,36070239,36071070,832
ENSG00000280024,56552,127372243,127372669,427
ENSG00000280025,56553,27102766,27107019,4254
ENSG00000280026,56554,141350109,141350662,554
ENSG00000280027,56555,53391089,53392473,1385
ENSG00000280028,56556,57531769,57532355,587
ENSG00000280029,56557,141136683,141245380,108698
ENSG00000280032,56558,118264593,118266817,2225
ENSG00000280033,56559,32159311,32160371,1061
ENSG00000280035,56560,141224288,141226947,2660
ENSG00000280036,56561,41016990,41018843,1854
ENSG00000280037,56562,73761269,73761781,513
ENSG00000280038,56563,84166547,84169896,3350
ENSG00000280039,56564,23412380,23416680,4301
ENSG00000280040,56565,98660388,98661059,672
ENSG00000280042,56566,124791119,124793104,1986
ENSG00000280043,56567,49229573,49231284,1712
ENSG00000280044,56568,82727474,82727694,221
ENSG00000280046,56569,7858943,7866083,7141
ENSG00000280047,56570,142165767,142168387,2621
ENSG00000280048,56571,96112628,96116051,3424
ENSG00000280049,56572,87041916,87042423,508
ENSG00000280051,56573,129262345,129262824,480
ENSG00000280053,56574,126973065,126976426,3362
ENSG00000280054,56575,47728151,47730598,2448
ENSG00000280055,56576,127946559,127948723,2165
ENSG00000280056,56577,92260367,92260751,385
ENSG00000280057,56578,166388136,166389920,1785
ENSG00000280058,56579,131910191,131911527,1337
ENSG00000280059,56580,130808507,130811933,3427
ENSG00000280060,56581,43894725,43895182,458
ENSG00000280061,56582,30553956,30558058,4103
ENSG00000280062,56583,1530715,1533301,2587
ENSG00000280063,56584,4346694,4348648,1955
ENSG00000280064,56585,37858949,37861333,2385
ENSG00000280067,56586,48343755,48346058,2304
ENSG00000280068,56587,175903874,175904371,498
ENSG00000280069,56588,30738182,30740275,2094
ENSG00000280070,56589,96992864,96996601,3738
ENSG00000280071,56590,5079294,5128425,49132
ENSG00000280073,56591,69357010,69359308,2299
ENSG00000280075,56592,9810381,9810503,123
ENSG00000280076,56593,93206066,93208048,1983
ENSG00000280077,56594,41012231,41014133,1903
ENSG00000280078,56595,76279173,76283103,3931
ENSG00000280079,56596,20220597,20222186,1590
ENSG00000280080,56597,46914092,46916042,1951
ENSG00000280081,56598,9781918,9814009,32092
ENSG00000280082,56599,15346652,15346738,87
ENSG00000280083,56600,191154118,191156070,1953
ENSG00000280085,56601,90972316,90972521,206
ENSG00000280086,56602,11395808,11398792,2985
ENSG00000280087,56603,44909375,44914968,5594
ENSG00000280088,56604,100032325,100034074,1750
ENSG00000280089,56605,70705605,70706068,464
ENSG00000280090,56606,124423904,124424893,990
ENSG00000280091,56607,6894994,6896832,1839
ENSG00000280092,56608,73005601,73006141,541
ENSG00000280093,56609,91382909,91383289,381
ENSG00000280094,56610,122628579,122629573,995
ENSG00000280095,56611,6081193,6082585,1393
ENSG00000280096,56612,35082009,35082242,234
ENSG00000280097,56613,124593181,124593691,511
ENSG00000280098,56614,52409042,52409257,216
ENSG00000280099,56615,85152487,85154203,1717
ENSG00000280103,56616,3355554,3355955,402
ENSG00000280104,56617,133457805,133458331,527
ENSG00000280105,56618,161433874,161437458,3585
ENSG00000280106,56619,34949038,34951205,2168
ENSG00000280107,56620,28170845,28172521,1677
ENSG00000280108,56621,13305152,13314944,9793
ENSG00000280109,56622,41175231,41180818,5588
ENSG00000280110,56623,108778912,108779166,255
ENSG00000280113,56624,9826289,9828271,1983
ENSG00000280114,56625,16681097,16688749,7653
ENSG00000280115,56626,78872739,78873505,767
ENSG00000280116,56627,49155242,49157351,2110
ENSG00000280117,56628,125160525,125164918,4394
ENSG00000280118,56629,24848357,24852253,3897
ENSG00000280119,56630,242001209,242006013,4805
ENSG00000280120,56631,123152324,123153377,1054
ENSG00000280121,56632,18448275,18448805,531
ENSG00000280122,56633,76966285,76969530,3246
ENSG00000280123,56634,94427712,94429888,2177
ENSG00000280124,56635,91184934,91185543,610
ENSG00000280125,56636,125808668,125809808,1141
ENSG00000280126,56637,17602910,17603127,218
ENSG00000280128,56638,30282349,30286054,3706
ENSG00000280129,56639,23005499,23007123,1625
ENSG00000280131,56640,49711273,49711914,642
ENSG00000280132,56641,31470204,31472108,1905
ENSG00000280134,56642,85555484,85557436,1953
ENSG00000280135,56643,107697299,107700218,2920
ENSG00000280136,56644,88641,118578,29938
ENSG00000280137,56645,30379763,30380110,348
ENSG00000280138,56646,122870059,122888720,18662
ENSG00000280139,56647,176439090,176439238,149
ENSG00000280140,56648,158111361,158111931,571
ENSG00000280142,56649,122242008,122242616,609
ENSG00000280143,56650,117204967,117210292,5326
ENSG00000280144,56651,146050062,146050366,305
ENSG00000280145,56652,6630182,6670695,40514
ENSG00000280147,56653,29587001,29588426,1426
ENSG00000280148,56654,143857318,143938471,81154
ENSG00000280149,56655,149851572,149852170,599
ENSG00000280150,56656,132362810,132363348,539
ENSG00000280152,56657,75245994,75250077,4084
ENSG00000280153,56658,10933903,10936280,2378
ENSG00000280154,56659,30408170,30408346,177
ENSG00000280155,56660,132130252,132131795,1544
ENSG00000280156,56661,16950086,17034417,84332
ENSG00000280157,56662,228121523,228123771,2249
ENSG00000280159,56663,54643557,54645987,2431
ENSG00000280160,56664,31093727,31095944,2218
ENSG00000280161,56665,180810401,180811384,984
ENSG00000280162,56666,1320710,1324367,3658
ENSG00000280163,56667,67205175,67206849,1675
ENSG00000280164,56668,6721812,6725209,3398
ENSG00000280165,56669,61409685,61415522,5838
ENSG00000280166,56670,72730557,72731175,619
ENSG00000280167,56671,94559018,94559374,357
ENSG00000280168,56672,12973033,12973834,802
ENSG00000280169,56673,100537365,100539567,2203
ENSG00000280171,56674,20674923,20696533,21611
ENSG00000280172,56675,6897291,6899280,1990
ENSG00000280173,56676,47346950,47349073,2124
ENSG00000280176,56677,196831975,196832190,216
ENSG00000280177,56678,39165073,39167849,2777
ENSG00000280179,56679,6084364,6091407,7044
ENSG00000280180,56680,35148636,35154366,5731
ENSG00000280181,56681,64709458,64710513,1056
ENSG00000280182,56682,81261924,81264091,2168
ENSG00000280183,56683,42598643,42599177,535
ENSG00000280184,56684,145789270,145791973,2704
ENSG00000280185,56685,8793875,8794197,323
ENSG00000280186,56686,108200413,108202743,2331
ENSG00000280187,56687,69186359,69189452,3094
ENSG00000280189,56688,49297143,49299762,2620
ENSG00000280190,56689,78890231,78892302,2072
ENSG00000280191,56690,6060340,6076305,15966
ENSG00000280193,56691,81696368,81698694,2327
ENSG00000280194,56692,35901561,35903855,2295
ENSG00000280195,56693,154396878,154398816,1939
ENSG00000280196,56694,129839928,129840522,595
ENSG00000280197,56695,48252301,48252837,537
ENSG00000280198,56696,18026072,18026771,700
ENSG00000280199,56697,49264201,49266080,1880
ENSG00000280200,56698,130976786,130978812,2027
ENSG00000280201,56699,89576913,89577652,740
ENSG00000280202,56700,3610307,3612003,1697
ENSG00000280204,56701,58212720,58216084,3365
ENSG00000280205,56702,76385642,76389406,3765
ENSG00000280206,56703,15701237,15702118,882
ENSG00000280207,56704,177967004,177967457,454
ENSG00000280208,56705,18253526,18270822,17297
ENSG00000280211,56706,30773532,30776033,2502
ENSG00000280212,56707,47076117,47076594,478
ENSG00000280213,56708,63953384,63956985,3602
ENSG00000280214,56709,67550815,67552935,2121
ENSG00000280215,56710,21129990,21130100,111
ENSG00000280216,56711,39379610,39380015,406
ENSG00000280217,56712,131235511,131237523,2013
ENSG00000280219,56713,147487971,147496062,8092
ENSG00000280220,56714,57161822,57163775,1954
ENSG00000280222,56715,18109389,18115861,6473
ENSG00000280223,56716,126004446,126006118,1673
ENSG00000280224,56717,49500568,49501585,1018
ENSG00000280225,56718,57402181,57404717,2537
ENSG00000280227,56719,53227146,53227694,549
ENSG00000280228,56720,112840328,112844195,3868
ENSG00000280229,56721,20363691,20365657,1967
ENSG00000280231,56722,1553655,1554130,476
ENSG00000280232,56723,85498441,85499058,618
ENSG00000280233,56724,57988180,57988760,581
ENSG00000280234,56725,25255579,25257027,1449
ENSG00000280236,56726,29395631,29398008,2378
ENSG00000280237,56727,133896438,133901601,5164
ENSG00000280238,56728,73791218,73791490,273
ENSG00000280239,56729,4448810,4450836,2027
ENSG00000280241,56730,154142122,154298819,156698
ENSG00000280242,56731,2255719,2256157,439
ENSG00000280243,56732,8845566,8846646,1081
ENSG00000280244,56733,105110347,105110807,461
ENSG00000280245,56734,32504567,32505644,1078
ENSG00000280247,56735,4246339,4247358,1020
ENSG00000280248,56736,80339898,80342058,2161
ENSG00000280249,56737,134799782,134799945,164
ENSG00000280250,56738,146231892,146232267,376
ENSG00000280251,56739,8143618,8143784,167
ENSG00000280254,56740,4787057,4789162,2106
ENSG00000280255,56741,26538378,26541048,2671
ENSG00000280257,56742,65790039,65793533,3495
ENSG00000280259,56743,79970963,79973213,2251
ENSG00000280261,56744,62342420,62342557,138
ENSG00000280262,56745,140498402,140501330,2929
ENSG00000280263,56746,16486985,16488322,1338
ENSG00000280265,56747,19392213,19393468,1256
ENSG00000280266,56748,157525783,157527325,1543
ENSG00000280267,56749,13148905,13155961,7057
ENSG00000280268,56750,3439923,3441844,1922
ENSG00000280269,56751,74204869,74205746,878
ENSG00000280270,56752,187383101,187384849,1749
ENSG00000280272,56753,126141952,126142377,426
ENSG00000280273,56754,11283481,11285068,1588
ENSG00000280274,56755,79016136,79017429,1294
ENSG00000280275,56756,127392760,127394771,2012
ENSG00000280276,56757,38121935,38123881,1947
ENSG00000280277,56758,88964527,88966587,2061
ENSG00000280278,56759,86555320,86557299,1980
ENSG00000280279,56760,64099,76866,12768
ENSG00000280280,56761,2460183,2460294,112
ENSG00000280281,56762,32879246,32882830,3585
ENSG00000280282,56763,19255638,19256141,504
ENSG00000280283,56764,17961597,17962370,774
ENSG00000280284,56765,156876435,156876820,386
ENSG00000280285,56766,56662469,56665694,3226
ENSG00000280286,56767,65646982,65652679,5698
ENSG00000280287,56768,132550729,132554947,4219
ENSG00000280288,56769,11725332,11726702,1371
ENSG00000280291,56770,96294935,96298023,3089
ENSG00000280294,56771,10856085,10859436,3352
ENSG00000280295,56772,42233832,42235469,1638
ENSG00000280296,56773,52497097,52500195,3099
ENSG00000280299,56774,64940602,64954177,13576
ENSG00000280300,56775,123754246,123754794,549
ENSG00000280302,56776,12279427,12282739,3313
ENSG00000280303,56777,140636281,140638283,2003
ENSG00000280304,56778,95280753,95284249,3497
ENSG00000280305,56779,29979669,29983114,3446
ENSG00000280306,56780,20487702,20489659,1958
ENSG00000280307,56781,87879473,87880095,623
ENSG00000280309,56782,74299503,74304527,5025
ENSG00000280310,56783,4820405,4821452,1048
ENSG00000280311,56784,132621999,132622973,975
ENSG00000280312,56785,47259366,47261007,1642
ENSG00000280314,56786,56315144,56320639,5496
ENSG00000280317,56787,72979014,72979314,301
ENSG00000280318,56788,172609094,172609444,351
ENSG00000280319,56789,131436447,131436960,514
ENSG00000280320,56790,64696191,64696550,360
ENSG00000280321,56791,36196248,36197901,1654
ENSG00000280322,56792,108725886,108726948,1063
ENSG00000280323,56793,219427477,219429319,1843
ENSG00000280325,56794,84939335,84940256,922
ENSG00000280326,56795,140591684,140593201,1518
ENSG00000280327,56796,1576716,1578371,1656
ENSG00000280330,56797,7129103,7130287,1185
ENSG00000280331,56798,36510361,36510537,177
ENSG00000280332,56799,16356329,16358327,1999
ENSG00000280333,56800,2072823,2072956,134
ENSG00000280334,56801,67006672,67009481,2810
ENSG00000280335,56802,49013106,49013819,714
ENSG00000280336,56803,141168231,141168893,663
ENSG00000280337,56804,133667151,133668419,1269
ENSG00000280338,56805,8080186,8080761,576
ENSG00000280339,56806,86908990,86912238,3249
ENSG00000280340,56807,18000290,18000879,590
ENSG00000280341,56808,15282557,15288670,6114
ENSG00000280344,56809,51176066,51178898,2833
ENSG00000280345,56810,8631545,8632259,715
ENSG00000280346,56811,6507017,6507389,373
ENSG00000280347,56812,127359785,127364759,4975
ENSG00000280348,56813,73800074,73802203,2130
ENSG00000280349,56814,33099969,33100319,351
ENSG00000280350,56815,21610787,21703585,92799
ENSG00000280351,56816,81003335,81005132,1798
ENSG00000280352,56817,137601899,137602433,535
ENSG00000280353,56818,48198107,48199720,1614
ENSG00000280354,56819,124542503,124542873,371
ENSG00000280355,56820,79681973,79684094,2122
ENSG00000280356,56821,34641179,34651862,10684
ENSG00000280357,56822,44432144,44432678,535
ENSG00000280359,56823,77784610,77785070,461
ENSG00000280360,56824,687799,688348,550
ENSG00000280362,56825,53910769,53914712,3944
ENSG00000280364,56826,126106459,126107047,589
ENSG00000280365,56827,44732575,44733315,741
ENSG00000280366,56828,79975023,79990064,15042
ENSG00000280367,56829,90223153,90226538,3386
ENSG00000280368,56830,10171030,10171214,185
ENSG00000280369,56831,10342813,10343131,319
ENSG00000280371,56832,41405819,41406561,743
ENSG00000280372,56833,10028361,10029855,1495
ENSG00000280373,56834,8669018,8669250,233
ENSG00000280374,56835,177317715,177318471,757
ENSG00000280375,56836,74122134,74122725,592
ENSG00000280376,56837,46673443,46673927,485
ENSG00000280377,56838,89950760,89951345,586
ENSG00000280378,56839,54033126,54034880,1755
ENSG00000280379,56840,93171134,93171906,773
ENSG00000280380,56841,31982899,31986087,3189
ENSG00000280381,56842,123087256,123092821,5566
ENSG00000280382,56843,50599879,50601148,1270
ENSG00000280383,56844,45657019,45680130,23112
ENSG00000280384,56845,46163303,46165347,2045
ENSG00000280385,56846,90193614,90198120,4507
ENSG00000280387,56847,56522252,56523499,1248
ENSG00000280388,56848,76043977,76045963,1987
ENSG00000280389,56849,122255119,122260274,5156
ENSG00000280390,56850,21023496,21024170,675
ENSG00000280392,56851,53991012,53994454,3443
ENSG00000280393,56852,69938168,69938400,233
ENSG00000280394,56853,6263068,6263469,402
ENSG00000280395,56854,50092745,50096437,3693
ENSG00000280396,56855,34999902,35000270,369
ENSG00000280397,56856,144442211,144445844,3634
ENSG00000280398,56857,126130166,126130865,700
ENSG00000280399,56858,138482065,138485755,3691
ENSG00000280400,56859,23061767,23062232,466
ENSG00000280401,56860,70434829,70436556,1728
ENSG00000280402,56861,2578395,2579963,1569
ENSG00000280404,56862,102161120,102161337,218
ENSG00000280405,56863,130144954,130145691,738
ENSG00000280406,56864,34221007,34221603,597
ENSG00000280407,56865,82249067,82251844,2778
ENSG00000280408,56866,1352070,1352255,186
ENSG00000280409,56867,120464335,120466218,1884
ENSG00000280411,56868,106762092,106762588,497
ENSG00000280412,56869,16019719,16020290,572
ENSG00000280414,56870,174334438,174337566,3129
ENSG00000280415,56871,125858862,125861119,2258
ENSG00000280416,56872,66944660,66945096,437
ENSG00000280417,56873,53046166,53048122,1957
ENSG00000280418,56874,18951934,18959512,7579
ENSG00000280419,56875,87296949,87297633,685
ENSG00000280420,56876,134522613,134523096,484
ENSG00000280422,56877,51951849,51953902,2054
ENSG00000280423,56878,2561947,2564143,2197
ENSG00000280424,56879,46006616,46010777,4162
ENSG00000280425,56880,54137746,54142980,5235
ENSG00000280426,56881,109997419,109999127,1709
ENSG00000280429,56882,15790975,15792717,1743
ENSG00000280430,56883,90731110,90731723,614
ENSG00000280431,56884,34079411,34080134,724
ENSG00000280432,56885,16525919,16527019,1101
ENSG00000280433,56886,5155499,5165472,9974
ENSG00000280434,56887,44139365,44153626,14262
ENSG00000280435,56888,44115818,44117487,1670
ENSG00000280436,56889,9053122,9059060,5939
ENSG00000280438,56890,8717684,8717883,200
ENSG00000280439,56891,106035798,106036431,634
ENSG00000280440,56892,90345873,90346218,346
ENSG00000280441,56893,8380665,8410645,29981
ENSG00000280443,56894,21822536,21822737,202
ENSG00000280444,56895,124623391,124623987,597
ENSG00000280445,56896,27414462,27419713,5252
ENSG00000280446,56897,131831910,131833508,1599
ENSG00000280449,56898,10168783,10169006,224
ENSG00000280450,56899,5346651,5347277,627
ENSG00000280451,56900,93811825,93813036,1212
ENSG00000280453,56901,17498737,17499157,421
ENSG00000280454,56902,54114697,54114878,182
ENSG00000280455,56903,105690429,105702689,12261
ENSG00000280457,56904,190091005,190092279,1275
ENSG00000280466,56905,155925958,155926085,128
ENSG00000280474,56906,128595893,128596633,741
ENSG00000280485,56907,93772681,93788605,15925
ENSG00000280486,56908,1386804,1389651,2848
ENSG00000280494,56909,75604209,75604261,53
ENSG00000280496,56910,136726104,136726239,136
ENSG00000280498,56911,28580920,28581054,135
ENSG00000280502,56912,118994334,118994630,297
ENSG00000280511,56913,76561328,76562590,1263
ENSG00000280515,56914,70635249,70637314,2066
ENSG00000280537,56915,219075329,219170827,95499
ENSG00000280543,56916,130082738,130084768,2031
ENSG00000280551,56917,119042024,119043937,1914
ENSG00000280554,56918,66502019,66502089,71
ENSG00000280560,56919,89853906,89914948,61043
ENSG00000280561,56920,125707416,125749525,42110
ENSG00000280571,56921,42757177,42804518,47342
ENSG00000280580,56922,68878380,68893573,15194
ENSG00000280587,56923,235065479,235074220,8742
ENSG00000280594,56924,17611744,17633199,21456
ENSG00000280604,56925,45914296,45919483,5188
ENSG00000280607,56926,29808679,29812227,3549
ENSG00000280614,56927,8393419,8394341,923
ENSG00000280620,56928,63911518,63911772,255
ENSG00000280623,56929,23536881,23547797,10917
ENSG00000280634,56930,125025434,125027410,1977
ENSG00000280636,56931,179934401,179934538,138
ENSG00000280639,56932,70570958,70586606,15649
ENSG00000280646,56933,146586099,146586200,102
ENSG00000280649,56934,148458814,148459871,1058
ENSG00000280650,56935,21843341,21853188,9848
ENSG00000280655,56936,21752278,21752710,433
ENSG00000280660,56937,93762453,93771991,9539
ENSG00000280665,56938,168820423,168820656,234
ENSG00000280670,56939,45493866,45500079,6214
ENSG00000280683,56940,30388935,30575012,186078
ENSG00000280693,56941,103745966,103755423,9458
ENSG00000280703,56942,21342171,21343958,1788
ENSG00000280704,56943,70846080,70846295,216
ENSG00000280707,56944,167228300,167237511,9212
ENSG00000280709,56945,21552795,21653276,100482
ENSG00000280710,56946,99498524,99501315,2792
ENSG00000280711,56947,128768228,128769948,1721
ENSG00000280719,56948,35778302,35800920,22619
ENSG00000280721,56949,87439523,87459044,19522
ENSG00000280724,56950,21514144,21567053,52910
ENSG00000280725,56951,65161145,65180341,19197
ENSG00000280734,56952,99486962,99499306,12345
ENSG00000280739,56953,40173145,40309698,136554
ENSG00000280744,56954,234682668,234717764,35097
ENSG00000280752,56955,149825708,149879799,54092
ENSG00000280757,56956,190084412,190085686,1275
ENSG00000280758,56957,128630328,128631685,1358
ENSG00000280767,56958,419157,421980,2824
ENSG00000280773,56959,104252591,104252651,61
ENSG00000280776,56960,161910252,162001196,90945
ENSG00000280778,56961,145927258,145977811,50554
ENSG00000280780,56962,147559994,147662009,102016
ENSG00000280789,56963,29815952,29820117,4166
ENSG00000280798,56964,33076149,33079454,3306
ENSG00000280799,56965,190077818,190079092,1275
ENSG00000280800,56966,8210384,8211306,923
ENSG00000280809,56967,25651712,25732935,81224
ENSG00000280828,56968,128533652,128615970,82319
ENSG00000280832,56969,126340889,126355587,14699
ENSG00000280836,56970,45581219,45581321,103
ENSG00000280837,56971,210617571,210619876,2306
ENSG00000280850,56972,166275462,166277077,1616
ENSG00000280852,56973,60101759,60102919,1161
ENSG00000280870,56974,76657798,77014532,356735
ENSG00000280878,56975,111468810,111637967,169158
ENSG00000280881,56976,21328380,21343881,15502
ENSG00000280890,56977,55235965,55255635,19671
ENSG00000280893,56978,29812261,29820092,7832
ENSG00000280894,56979,69160808,69160939,132
ENSG00000280904,56980,52688882,52688961,80
ENSG00000280913,56981,46753605,46759740,6136
ENSG00000280916,56982,1605531,1606079,549
ENSG00000280920,56983,54201224,54202421,1198
ENSG00000280924,56984,204368431,204369719,1289
ENSG00000280927,56985,1210120,1218591,8472
ENSG00000280936,56986,63422269,63424555,2287
ENSG00000280953,56987,128181032,128317726,136695
ENSG00000280958,56988,78170195,78170915,721
ENSG00000280961,56989,23936727,23941622,4896
ENSG00000280968,56990,29333158,29333267,110
ENSG00000280969,56991,20756164,20781032,24869
ENSG00000280987,56992,139273752,139331671,57920
ENSG00000280989,56993,21486061,21511895,25835
ENSG00000280991,56994,166229334,166229554,221
ENSG00000280997,56995,127400399,127402150,1752
ENSG00000281000,56996,19112420,19112636,217
ENSG00000281005,56997,3263743,3267567,3825
ENSG00000281008,56998,78134079,78134851,773
ENSG00000281010,56999,2155025,2155104,80
ENSG00000281016,57000,386174,454070,67897
ENSG00000281021,57001,149576089,149590864,14776
ENSG00000281026,57002,32504506,32509395,4890
ENSG00000281028,57003,25160663,25277306,116644
ENSG00000281039,57004,30497077,30550761,53685
ENSG00000281058,57005,190074525,190075799,1275
ENSG00000281072,57006,231768604,231768680,77
ENSG00000281087,57007,21709649,21710270,622
ENSG00000281091,57008,103404777,103408299,3523
ENSG00000281097,57009,129612116,129617269,5154
ENSG00000281100,57010,36823151,36825158,2008
ENSG00000281103,57011,38341577,38378804,37228
ENSG00000281106,57012,51813347,51845175,31829
ENSG00000281112,57013,45592722,45592814,93
ENSG00000281113,57014,21703428,21705627,2200
ENSG00000281120,57015,79139829,79177210,37382
ENSG00000281128,57016,33677268,33688011,10744
ENSG00000281131,57017,180692104,180916939,224836
ENSG00000281133,57018,45580892,45580996,105
ENSG00000281156,57019,92292458,92292547,90
ENSG00000281159,57020,130929762,130929883,122
ENSG00000281160,57021,42264989,42266390,1402
ENSG00000281162,57022,101962056,101987167,25112
ENSG00000281167,57023,74434538,74555515,120978
ENSG00000281179,57024,21717808,21718245,438
ENSG00000281181,57025,8437629,8438551,923
ENSG00000281183,57026,73567012,73569294,2283
ENSG00000281186,57027,6774307,6779180,4874
ENSG00000281189,57028,148987527,148989432,1906
ENSG00000281195,57029,71373938,71376320,2383
ENSG00000281196,57030,119283825,119303380,19556
ENSG00000281202,57031,13526319,13534335,8017
ENSG00000281205,57032,NA,NA,NA
ENSG00000281207,57033,41014590,41043890,29301
ENSG00000281219,57034,1878285,1884233,5949
ENSG00000281228,57035,67616903,67617084,182
ENSG00000281248,57036,127664554,127681555,17002
ENSG00000281264,57037,70615547,70616567,1021
ENSG00000281269,57038,43109928,43110018,91
ENSG00000281295,57039,33704786,33704922,137
ENSG00000281311,57040,64146337,64146471,135
ENSG00000281327,57041,82850864,82859836,8973
ENSG00000281332,57042,32760279,32762924,2646
ENSG00000281333,57043,88580531,88598218,17688
ENSG00000281344,57044,102197585,102402596,205012
ENSG00000281347,57045,21490364,21509404,19041
ENSG00000281348,57046,29817239,29830627,13389
ENSG00000281357,57047,91380349,91439085,58737
ENSG00000281358,57048,50337511,50338300,790
ENSG00000281365,57049,48471308,48472414,1107
ENSG00000281369,57050,129041766,129041877,112
ENSG00000281371,57051,15785716,15787589,1874
ENSG00000281376,57052,31721507,31723409,1903
ENSG00000281379,57053,186373,195696,9324
ENSG00000281383,57054,8254592,8255514,923
ENSG00000281386,57055,129591493,129612110,20618
ENSG00000281392,57056,87089129,87157069,67941
ENSG00000281394,57057,155925958,155926086,129
ENSG00000281398,57058,139274102,139283244,9143
ENSG00000281404,57059,30390885,30412375,21491
ENSG00000281406,57060,205434886,205437879,2994
ENSG00000281420,57061,43748365,43748468,104
ENSG00000281426,57062,60617805,60617870,66
ENSG00000281450,57063,36673621,36675126,1506
ENSG00000281453,57064,218442626,218443996,1371
ENSG00000281460,57065,48476999,48477553,555
ENSG00000281468,57066,27802838,27803472,635
ENSG00000281469,57067,148044380,148044894,515
ENSG00000281473,57068,139232992,139233522,531
ENSG00000281477,57069,87249095,87253750,4656
ENSG00000281490,57070,128655962,128658791,2830
ENSG00000281491,57071,34985410,34989379,3970
ENSG00000281501,57072,25160641,25201440,40800
ENSG00000281508,57073,140783176,140784660,1485
ENSG00000281516,57074,130929762,130929884,123
ENSG00000281530,57075,19061041,19061843,803
ENSG00000281538,57076,42138060,42139726,1667
